sp,lon,lat
Brachyplatystoma juruense,-56.849998,-1.3333334
Brachyplatystoma juruense,-67.533333,-9.5166664
Brachyplatystoma juruense,-72.7917,-8.94111
Brachyplatystoma juruense,-60025,-3.10194
Brachyplatystoma juruense,-60025,-3.10194
Brachyplatystoma juruense,-60025,-3.10194
Brachyplatystoma juruense,-60025,-3.10194
Brachyplatystoma juruense,-61.3731,-3.89833
Brachyplatystoma juruense,-60025,-3.10194
Brachyplatystoma juruense,-63.1833,-5.62833
Brachyplatystoma juruense,-63.1833,-5.62833
Brachyplatystoma juruense,-60025,-3.10194
Brachyplatystoma juruense,-60.3692,-3.76806
Brachyplatystoma juruense,-60.6206,-3.29972
Brachyplatystoma juruense,-54.7083,-2.44306
Brachyplatystoma juruense,-61.337223053,-3.6063888073
Brachyplatystoma juruense,-61.4463882446,-3.9369444847
Brachyplatystoma juruense,-61.6441650391,-3.8144445419
Brachyplatystoma juruense,-61.6494445801,-3.8280556202
Brachyplatystoma juruense,-58.5927772522,-3.331666708
Brachyplatystoma juruense,-66.9672241211,-2.7325000763
Brachyplatystoma juruense,-68.0774993896,-3.1519443989
Brachyplatystoma juruense,-60.0838890076,-3.1152777672
Brycon opalinus,-41.6997222222,-21.1172222222
Brycon opalinus,-43.431389,-19.082222
Brycon opalinus,-43.3764,-19.2156
Brycon opalinus,-43.431389,-19.082222
Brycon opalinus,-42.9086,-20.4164
Brycon opalinus,-43.3764,-19.2156
Brycon opalinus,-43.9372,-21.8608
Brycon opalinus,-43.9372,-21.8608
Brycon opalinus,-43.9372,-21.8608
Brycon opalinus,-43.3764,-19.2156
Brycon opalinus,-43.5856,-22.1675
Brycon opalinus,-43.8278,-22.0892
Brycon opalinus,-43.1792,-21.2747
Brycon opalinus,-43.0333328247,-19.2333335876
Brycon orbignyanus,-47.6383333333,-19.1730555556
Brycon orbignyanus,-47.6383333333,-19.1730555556
Brycon orbignyanus,-47.9555555556,-19.0583333333
Brycon orbignyanus,-47.1680555556,-19.1780555556
Brycon orbignyanus,-51.7063888889,-20.7886111111
Brycon orbignyanus,-47.7305555556,-19.1291666667
Brycon orbignyanus,-47.7305555556,-19.1291666667
Brycon orbignyanus,-57.6533,-19.0092
Brycon orbignyanus,-51.883335,-21.200001
Brycon orbignyanus,-51.783333,-21.049999
Brycon orbignyanus,-54.583332,-25.383333
Brycon orbignyanus,-51.501667,-20.673611
Brycon orbignyanus,-51.783333,-21.049999
Brycon orbignyanus,-53.333333,-22.716667
Brycon orbignyanus,-53.537222,-22.794444
Brycon orbignyanus,-53.537222,-22.794444
Brycon orbignyanus,-53.537222,-22.794444
Brycon orbignyanus,-48.398333,-0.726944
Brycon orbignyanus,-48.398333,-0.726944
Brycon orbignyanus,-48.398333,-0.726944
Brycon orbignyanus,-53.537222,-22.794444
Brycon orbignyanus,-51.8275,-23.1969
Brycon orbignyanus,-53.283333,-22.75
Brycon orbignyanus,-53.568889,-0.672778
Brycon orbignyanus,-53.283333,-0.75
Brycon orbignyanus,-54.240556,-24.383333
Brycon orbignyanus,-53.537222,-22.794444
Brycon orbignyanus,-54.5881,-25.5478
Brycon orbignyanus,-53.316667,-24.183333
Brycon orbignyanus,-53.9017,-23.8744
Brycon orbignyanus,-48.14,-0.003889
Brycon orbignyanus,-48.14,-0.003889
Brycon orbignyanus,-53.537222,-22.794444
Brycon orbignyanus,-53.216667,-23.916667
Brycon orbignyanus,-54.2558,-24.08
Brycon orbignyanus,-53.55,-22.816667
Brycon orbignyanus,-54.633333,-29.416667
Brycon orbignyanus,-53.266667,-22.75
Brycon orbignyanus,-54.2558,-24.08
Brycon orbignyanus,-53.537222,-22.794444
Brycon orbignyanus,-53.561944,-22.835278
Brycon orbignyanus,-53.561944,-22.835278
Brycon orbignyanus,-53.537222,-22.794444
Brycon orbignyanus,-53.5525,-22.825833
Brycon orbignyanus,-53.783333,-23.35
Brycon orbignyanus,-51.19083,-18.32444
Brycon orbignyanus,-51.00222,-20.17944
Brycon orbignyanus,-51.13111,-18.55722
Brycon orbignyanus,-48.5833320618,-25.6666660309
Brycon orbignyanus,-53.6427764893,-27.1949996948
Brycon orbignyanus,-53.6427764893,-27.1949996948
Brycon orbignyanus,-53.6427764893,-27.1949996948
Brycon orbignyanus,-53.8597221375,-27.1369438171
Brycon orbignyanus,-53.8597221375,-27.1369438171
Brycon orbignyanus,-48.5492,-27.5967
Brycon orbignyanus,-55.0788888889,-28.1425
Brycon orthotaenia,-45.7183333333,-18.3402777778
Brycon orthotaenia,-45.2417,-18.2064
Brycon orthotaenia,-45725,-18.3622222222
Brycon orthotaenia,-44.9419,-17345
Brycon orthotaenia,-43.157223,-11.102222
Brycon orthotaenia,-45.25,-18.2166671753
Brycon orthotaenia,-43.3577766418,-13.520277977
Brycon orthotaenia,-46.1058333333,-15.9169444444
Brycon orthotaenia,-46.1058333333,-15.9169444444
Brycon orthotaenia,-44.6366666667,-15.6716666667
Brachyplatystoma juruense,-59.907776,-3.2194445
Brachyplatystoma juruense,-58.021946,-2.748889
Brachyplatystoma juruense,-68.046944,-3.1394444
Brachyplatystoma juruense,-72.683334,-9.1499996
Brachyplatystoma juruense,-66.988892,-2.8766668
Brachyplatystoma juruense,-66.608887,-2.5283334
Brachyplatystoma juruense,-66.968613,-2.8516667
Brachyplatystoma juruense,-66.607498,-2.5269444
Brachyplatystoma juruense,-60.173611,-3.0991666
Brachyplatystoma juruense,-67.928886,-3.1800001
Brachyplatystoma juruense,-65.817497,-2.6697223
Brachyplatystoma juruense,-66.533333,-1.7833333
Brachyplatystoma juruense,-66.76667,-2.7666667
Brachyplatystoma juruense,-56.849998,-1.3333334
Brachyplatystoma juruense,-67.533333,-9.5166664
Brachyplatystoma juruense,-72.7917,-8.94111
Brachyplatystoma juruense,-60025,-3.10194
Brachyplatystoma juruense,-60025,-3.10194
Brachyplatystoma juruense,-60025,-3.10194
Brachyplatystoma juruense,-60025,-3.10194
Brachyplatystoma juruense,-61.3731,-3.89833
Brachyplatystoma juruense,-60025,-3.10194
Brachyplatystoma juruense,-63.1833,-5.62833
Brachyplatystoma juruense,-63.1833,-5.62833
Brachyplatystoma juruense,-60025,-3.10194
Brachyplatystoma juruense,-60.3692,-3.76806
Brachyplatystoma juruense,-60.6206,-3.29972
Brachyplatystoma juruense,-54.7083,-2.44306
Brachyplatystoma juruense,-61.337223053,-3.6063888073
Brachyplatystoma juruense,-61.4463882446,-3.9369444847
Brachyplatystoma juruense,-61.6441650391,-3.8144445419
Brachyplatystoma juruense,-61.6494445801,-3.8280556202
Brachyplatystoma juruense,-58.5927772522,-3.331666708
Brachyplatystoma juruense,-66.9672241211,-2.7325000763
Brachyplatystoma juruense,-68.0774993896,-3.1519443989
Brachyplatystoma juruense,-60.0838890076,-3.1152777672
Brachyplatystoma vaillanti,-50.533333,-1.6666666
Brachyplatystoma vaillanti,-60.75,-3.2166667
Brachyplatystoma vaillanti,-42.799999,-5.0833335
Brachyplatystoma vaillanti,-48.483334,-1.3
Brachyplatystoma vaillanti,-62.883335,-8.0500002
Brachyplatystoma vaillanti,-60.383335,-5.1166668
Brachyplatystoma vaillanti,-69.816666,-4.4000001
Brachyplatystoma vaillanti,-49.683334,-3.7666667
Brachyplatystoma vaillanti,-51.18,0.858333
Brachyplatystoma vaillanti,-54.016109,-2.1319444
Brachyplatystoma vaillanti,-60.283333,-3.4166667
Brachyplatystoma vaillanti,-54.713055,-2.3786111
Brachyplatystoma vaillanti,-49.764168,-1.8241667
Brachyplatystoma vaillanti,-52.083332,-1.2333333
Brachyplatystoma vaillanti,-54.004723,-2.0969443
Brachyplatystoma vaillanti,-49.784443,-1.8266667
Brachyplatystoma vaillanti,-50.800278,-1.4261111
Brachyplatystoma vaillanti,-50.743889,-1.5383333
Brachyplatystoma vaillanti,-48.5044,-1.45583
Brachyplatystoma vaillanti,-50.483334,-1.6833333
Brachyplatystoma vaillanti,-59.907501,-3.1997223
Brachyplatystoma vaillanti,-66.099998,-2.5166667
Brachyplatystoma vaillanti,-51.633335,-1.4166666
Brachyplatystoma vaillanti,-50.5,-1.6833333
Brachyplatystoma vaillanti,-48.866665,-1.7166667
Brachyplatystoma vaillanti,-49.116665,-7.8333335
Brachyplatystoma vaillanti,-54.396946,-2.4191666
Brachyplatystoma vaillanti,-71.0166666667,-9.3566666667
Brachyplatystoma vaillanti,-48.6833,1.3333
Brachyplatystoma vaillanti,-46.6641,-0.9679
Brachyplatystoma vaillanti,-49.0833,0.7833
Brachyplatystoma vaillanti,-46.6318,-0.9547
Brachyplatystoma vaillanti,-48.8833,1.1
Brachyplatystoma vaillanti,-46.5165,-0.8561
Brachyplatystoma vaillanti,-48.5833,1.4333
Brachyplatystoma vaillanti,-48.5111,-1.4139
Brachyplatystoma vaillanti,-48.6167,1.4167
Brachyplatystoma vaillanti,-50.7,0.1667
Brachyplatystoma vaillanti,-48.6167,1.4167
Brachyplatystoma vaillanti,-44.4333,-2.7
Brachyplatystoma vaillanti,-48.8833,1.1
Brachyplatystoma vaillanti,-38.7,-12.7
Brachyplatystoma vaillanti,-48.6833,1.3333
Brachyplatystoma vaillanti,-44.5,-2.5667
Brachyplatystoma vaillanti,-48.8,1.1667
Brachyplatystoma vaillanti,-50.8,-0.7167
Brachyplatystoma vaillanti,-48.8,0.65
Brachyplatystoma vaillanti,-44.45,-2.5
Brachyplatystoma vaillanti,-48.8167,0.5833
Brachyplatystoma vaillanti,-44.4167,-2.5333
Brachyplatystoma vaillanti,-48.7167,0.2167
Brachyplatystoma vaillanti,-35.7833,-9.6
Brachyplatystoma vaillanti,-48.55,0.5333
Brachyplatystoma vaillanti,-37.7667,-4.4333
Brachyplatystoma vaillanti,-48.7,0.3667
Brachyplatystoma vaillanti,-41.65,-2.8667
Brachyplatystoma vaillanti,-34.9333,-6.8167
Brachyplatystoma vaillanti,-34.8167,-7.5667
Brachyplatystoma vaillanti,-48.5044,-1.45583
Brachyplatystoma vaillanti,-48.5044,-1.45583
Brachyplatystoma vaillanti,-69.9381,-4.2525
Brachyplatystoma vaillanti,-48.5044,-1.45583
Brachyplatystoma vaillanti,-48.5044,-1.45583
Brachyplatystoma vaillanti,-63.9039,-8.76194
Brachyplatystoma vaillanti,-60.3692,-3.76806
Brachyplatystoma vaillanti,-49.6725,-3.76611
Brachyplatystoma vaillanti,-61.3003,-5.80917
Brachyplatystoma vaillanti,-60.6206,-3.29972
Brachyplatystoma vaillanti,-63.1414,-4085
Brachyplatystoma vaillanti,-48.5044,-1.45583
Brachyplatystoma vaillanti,-48.5044,-1.45583
Brachyplatystoma vaillanti,-48.5044,-1.45583
Brachyplatystoma vaillanti,-48.5044,-1.45583
Brachyplatystoma vaillanti,-52.2383,-1.74833
Brachyplatystoma vaillanti,-52.01,-2.88
Brachyplatystoma vaillanti,-61.6442,-3.77278
Brachyplatystoma vaillanti,-54.7083,-2.44306
Brachyplatystoma vaillanti,-48.5044,-1.45583
Brachyplatystoma vaillanti,-48.5044,-1.45583
Brachyplatystoma vaillanti,-48.5044,-1.45583
Brachyplatystoma vaillanti,-48.5044,-1.45583
Brachyplatystoma vaillanti,-48.246389,-12.466944
Brachyplatystoma vaillanti,-48.246389,-12.466944
Brachyplatystoma vaillanti,-54.7333335876,-2.4166667461
Brachyplatystoma vaillanti,-52.1749992371,-1.4874999523
Brachyplatystoma vaillanti,-58.9802780151,-3.2563889027
Brachyplatystoma vaillanti,-52.0894432068,-1.4894444942
Brachyplatystoma vaillanti,-54.3313903809,-2.3888888359
Brachyplatystoma vaillanti,-54.4652786255,-2.4175000191
Brachyplatystoma vaillanti,-54.7213897705,-2.3975000381
Brycon vermelha,-40.7664,-17.7031
Brycon vermelha,-40.966667,-17.700001
Brycon vermelha,-40.7664,-17.7031
Brycon vermelha,-40.966667,-17.700001
Curimata acutirostris,-50.183334,-13.266666
Curimata acutirostris,-50.994446,-14.425834
Curimata acutirostris,-51,-14.366667
Curimata acutirostris,-51,-14.366667
Curimata acutirostris,-48.575556,-6.430556
Curimata acutirostris,-49.1822,-10.4425
Curimata acutirostris,-49.9556,-9.27833
Curimata acutirostris,-49.9556,-9.27833
Curimata acutirostris,-52.25111,-15.89806
Curimata acutirostris,-47.479444,-6.613333
Curimata acutirostris,-48.291389,-5.839167
Curimata acutirostris,-48.291389,-5.839167
Curimata acutirostris,-48.530556,-5.212778
Curimata acutirostris,-48.833889,-5.290556
Curimata acutirostris,-48.435556,-10.662222
Curimata acutirostris,-48.482778,-12.208611
Curimata acutirostris,-48.4022,-13.0439
Curimata acutirostris,-48.179444,-8.974444
Curimata acutirostris,-48.551944,-11.018333
Curimata acutirostris,-48.420556,-10.720833
Curimata acutirostris,-48.503889,-11.2025
Curimata acutirostris,-48.366667,-10.794167
Curimata acutirostris,-48535,-10.996111
Curimata acutirostris,-48.420556,-10.720833
Curimata acutirostris,-48.179444,-8.974444
Curimata acutirostris,-48.404167,-9.775556
Curimata acutirostris,-48.751667,-11.1375
Curimata acutirostris,-48.179444,-8.974444
Curimata acutirostris,-48.404167,-9.775556
Curimata acutirostris,-48.503889,-11.2025
Curimata acutirostris,-48.552778,-11.025278
Curimata acutirostris,-48.246389,-12.466944
Curimata acutirostris,-48.215833,-12.509722
Curimata acutirostris,-48.215833,-12.509722
Curimata acutirostris,-48.751667,-11.1375
Curimata acutirostris,-48.246389,-12.466944
Curimata acutirostris,-48.246389,-12.466944
Curimata acutirostris,-48.246389,-12.466944
Curimata acutirostris,-48.420556,-10.720833
Curimata acutirostris,-48.420556,-10.720833
Curimata acutirostris,-48.457778,-11.315278
Curimata acutirostris,-48.457778,-11.315278
Curimata acutirostris,-48.457778,-11.315278
Curimata acutirostris,-48.617222,-11.790833
Curimata acutirostris,-48.420556,-10.720833
Curimata acutirostris,-47.474444,-5.686389
Curimata acutirostris,-48.420556,-10.720833
Curimata acutirostris,-48.457778,-11.315278
Curimata acutirostris,-48.457778,-11.315278
Curimata acutirostris,-48.457778,-11.315278
Curimata acutirostris,-48.128333,-8745
Curimata acutirostris,-48.246389,-12.466944
Curimata acutirostris,-48.385833,-12.24
Curimata acutirostris,-47.496111,-5.715833
Curimata acutirostris,-48.457778,-11.315278
Curimata acutirostris,-47.408333,-6375
Curimata acutirostris,-47.496111,-5.715833
Curimata acutirostris,-47.496111,-5.715833
Curimata acutirostris,-47.496111,-5.715833
Curimata acutirostris,-47.496111,-5.715833
Curimata acutirostris,-47.496111,-5.715833
Curimata acutirostris,-47.496111,-5.715833
Curimata acutirostris,-47.496111,-5.715833
Curimata acutirostris,-47.496111,-5.715833
Curimata acutirostris,-47.444444,-5.631667
Curimata acutirostris,-47.496111,-5.715833
Curimata acutirostris,-47.496111,-5.715833
Curimata acutirostris,-47.496111,-5.715833
Curimata acutirostris,-47.496111,-5.715833
Curimata acutirostris,-47.496111,-5.715833
Curimata acutirostris,-47.496111,-5.715833
Curimata acutirostris,-47.496111,-5.715833
Curimata acutirostris,-47.496111,-5.715833
Curimata acutirostris,-47.496111,-5.715833
Curimata acutirostris,-47.496111,-5.715833
Curimata acutirostris,-47.496111,-5.715833
Curimata acutirostris,-47.496111,-5.715833
Curimata acutirostris,-47.496111,-5.715833
Curimata acutirostris,-47.496111,-5.715833
Curimata acutirostris,-48.118056,-13.452222
Curimata acutirostris,-47.496111,-5.715833
Curimata acutirostris,-48.118056,-13.452222
Curimata acutirostris,-48.118056,-13.452222
Curimata acutirostris,-47.430278,-6.076667
Curimata acutirostris,-48.383333,-12.25
Curimata acutirostris,-48.388889,-12.2425
Curimata acutirostris,-48.637778,-11.746944
Curimata acutirostris,-48.644444,-11.822222
Curimata acutirostris,-47.569722,-6.363611
Curimata acutirostris,-50.5833320618,-13.2333335876
Curimata acutirostris,-50.5833320618,-13.2333335876
Curimata acutirostris,-50.5833320618,-13.2333335876
Curimata acutirostris,-50.5833320618,-13.2333335876
Curimata acutirostris,-50.5833320618,-13.2333335876
Curimata acutirostris,-50.5833320618,-13.2333335876
Curimata acutirostris,-53.4172210693,-15.345000267
Curimata acutirostris,-51.8311111111,-16.5516666667
Curimata acutirostris,-50.7755555556,-14.3463888889
Curimata acutirostris,-50.5975,-15.7302777778
Curimata acutirostris,-51.3225,-15.9344444444
Curimata cisandina,-61.266666,1.5
Curimata cisandina,-66.099998,-2.5166667
Curimata cisandina,-66.75,-2.75
Curimata cisandina,-60,-3.1666667
Curimata cisandina,-66.76667,-2.7333333
Curimata cisandina,-61.266666,1.5
Conorhynchus conirostris,-44.950001,-17.433332
Conorhynchus conirostris,-44.8644,-15.9486
Conorhynchus conirostris,-45,-12.133333
Conorhynchus conirostris,-45.283333,-18.5
Conorhynchus conirostris,-43.157223,-11.102222
Conorhynchus conirostris,-44.950001,-17.433332
Curimata cyprinoides,-53.2153,-17.3147
Curimata cyprinoides,-49.683334,-3.7666667
Curimata cyprinoides,-48.633335,-1.45
Curimata cyprinoides,-47.966667,-1.3
Curimata cyprinoides,-52.533333,-3.8
Curimata cyprinoides,-47.75,-2.0333333
Curimata cyprinoides,-52.533333,-6.75
Curimata cyprinoides,-49.650002,-4.5666666
Curimata cyprinoides,-66.76667,-2.7333333
Curimata cyprinoides,-47.75,-2.0333333
Curimata cyprinoides,-48.900002,-1.7166667
Curimata cyprinoides,-49.016666,-1.85
Curimata cyprinoides,-49.650002,-4.5666666
Curimata cyprinoides,-47.75,-2.0333333
Curimata cyprinoides,-49.116665,-7.8333335
Curimata cyprinoides,-71.0166666667,-9.3566666667
Curimata cyprinoides,-49.6725,-3.76611
Curimata cyprinoides,-49.3267,-5.13472
Curimata cyprinoides,-49.3267,-5.13472
Curimata cyprinoides,-63.6956,-8.80972
Curimata cyprinoides,-64.2272,-12445
Curimata cyprinoides,-63.0208,-7.50611
Curimata cyprinoides,-59.8333,3.35972
Curimata cyprinoides,-55.8661,-1.76556
Curimata cyprinoides,-55.8661,-1.76556
Curimata cyprinoides,-55.8661,-1.76556
Curimata cyprinoides,-55.8661,-1.76556
Curimata cyprinoides,-55.8661,-1.76556
Curimata cyprinoides,-55.8661,-1.76556
Curimata cyprinoides,-61.4975,2.89583
Curimata cyprinoides,-54.7083,-2.44306
Curimata cyprinoides,-54.7083,-2.44306
Curimata cyprinoides,-54.7083,-2.44306
Curimata cyprinoides,-46.959444,-14.231389
Curimata cyprinoides,-47.004444,-14.306944
Curimata cyprinoides,-48.420556,-10.720833
Curimata cyprinoides,-48.552778,-11.025278
Curimata cyprinoides,-48.457778,-11.315278
Curimata cyprinoides,-48535,-10.996111
Curimata cyprinoides,-48.751667,-11.1375
Curimata cyprinoides,-48.246389,-12.466944
Curimata cyprinoides,-48.503889,-11.2025
Curimata cyprinoides,-48.408333,-10.366667
Curimata cyprinoides,-48.503889,-11.2025
Curimata cyprinoides,-48.416667,-10.383333
Curimata cyprinoides,-48.215833,-12.509722
Curimata cyprinoides,-48.751667,-11.1375
Curimata cyprinoides,-48.552778,-11.025278
Curimata cyprinoides,-48.503889,-11.2025
Curimata cyprinoides,-48.751667,-11.1375
Curimata cyprinoides,-48.552778,-11.025278
Curimata cyprinoides,-48.503889,-11.2025
Curimata cyprinoides,-48.420556,-10.720833
Curimata cyprinoides,-48.471111,-11.364167
Curimata cyprinoides,-48.457778,-11.315278
Curimata cyprinoides,-48.365556,-9.750556
Curimata cyprinoides,-48.457778,-11.315278
Curimata cyprinoides,-48.617222,-11.790833
Curimata cyprinoides,-47.8525,-12.649722
Curimata cyprinoides,-48.637778,-11.746944
Curimata cyprinoides,-48.644444,-11.822222
Curimata cyprinoides,-48.637778,-11.746944
Curimata cyprinoides,-48.644444,-11.822222
Curimata cyprinoides,-47.569722,-6.363611
Curimata cyprinoides,-47.569722,-6.363611
Curimata cyprinoides,-50.5833320618,-13.2333335876
Curimata cyprinoides,-50.5833320618,-13.2333335876
Curimata cyprinoides,-47.2558326721,-1.5852777958
Curimata cyprinoides,-45.4663887024,-3.6600000858
Curimata cyprinoides,-64.6836090088,-3.2766666412
Curimata cyprinoides,-60.6694450378,-2.5463888645
Curimata cyprinoides,-61.9391670227,-10.8911113739
Curimata cyprinoides,-51.8405555556,-16.3013888889
Curimata incompta,-54.076946,-14.718056
Curimata incompta,-67.8480555556,-10.0505555556
Curimata inornata,-53.3163888889,-15.9113888889
Curimata inornata,-53.3163888889,-15.9113888889
Curimata inornata,-53.5611111111,-16.1213888889
Curimata inornata,-53.4377777778,-16.0225
Curimata inornata,-51.700001,-3.1166666
Curimata inornata,-50.533333,-5.8666668
Curimata inornata,-56.25,-4.4499998
Curimata inornata,-55.833332,-4.1999998
Curimata inornata,-55.983334,-4.2833333
Curimata inornata,-55.983334,-4.2833333
Curimata inornata,-57.049999,-1.0833334
Curimata inornata,-58.521111,-3.1913888
Curimata inornata,-55.974998,-1.6463889
Curimata inornata,-47.366665,-13.266666
Curimata inornata,-55.833332,-1.8666667
Curimata inornata,-55.866665,-1.7666667
Curimata inornata,-55.866665,-1.7666667
Curimata inornata,-47.316666,-1.1833333
Curimata inornata,-54.950001,-2.5
Curimata inornata,-56.299999,-4.6166668
Curimata inornata,-55.983334,-4.2833333
Curimata inornata,-56.25,-4.4166665
Curimata inornata,-63.150002,-4.0833335
Curimata inornata,-59.436667,-0.109722
Curimata inornata,-59.436667,-0.109722
Curimata inornata,-59.436667,-0.109722
Curimata inornata,-59.389167,-0.0475
Curimata inornata,-59.389167,-0.0475
Curimata inornata,-59.436667,-0.109722
Curimata inornata,-48.3814,-1.4661
Curimata inornata,-3.20333,748499
Curimata inornata,-3.20333,748499
Curimata inornata,-4085,340934
Curimata inornata,-6.22222,393024
Curimata inornata,-1.76556,479450
Curimata inornata,-4.88278,202344
Curimata inornata,-4.88278,202344
Curimata inornata,-1.76556,479450
Curimata inornata,-1.76556,479450
Curimata inornata,-1.76556,479450
Curimata inornata,-1.76556,479450
Curimata inornata,-1.76556,479450
Curimata inornata,-3.20333,748499
Curimata inornata,-3.20333,748499
Curimata inornata,-3.47222,187945
Curimata inornata,-3.20333,748499
Curimata inornata,-2.88,79439
Curimata inornata,-3.20333,748499
Curimata inornata,2.89583,327834
Curimata inornata,-1.76556,479450
Curimata inornata,-4.57444,130834
Curimata inornata,-4.57444,130834
Curimata inornata,-4.57444,130834
Curimata inornata,-4.27611,457045
Curimata inornata,-3.60556,181858
Curimata inornata,-52.25694,-15.89056
